name	document_code	anchor	occurrence
melisse	merveilles17_ms_pie-philidor	name648	Melisse
alcine	merveilles17_ms_pie-philidor	name649	Alcine
dirce	merveilles17_ms_pie-philidor	name650	Dircé
alcine	merveilles17_ms_pie-philidor	name651	Alcine
alcine	merveilles17_ms_pie-philidor	name652	Alcine
celie	merveilles17_ms_pie-philidor	name653	Celie
dirce	merveilles17_ms_pie-philidor	name654	Dircé
alcine	merveilles17_ms_pie-philidor	name655	Alcine
geant	merveilles17_ms_pie-philidor	name656	Quatre Geans
nain	merveilles17_ms_pie-philidor	name657	quatre Nains
chevaliers	merveilles17_ms_pie-philidor	name658	Cheualiers
chevalier	merveilles17_ms_pie-philidor	name659	Les Cheualiers
chevaliers	merveilles17_ms_pie-philidor	name660	Cheualiers
guidon_le_sauvage	merveilles17_ms_pie-philidor	name661	deux Cheualiers
olivier	merveilles17_ms_pie-philidor	name662	deux Cheualiers
guidon_le_sauvage	merveilles17_ms_pie-philidor	name663	Guidon le sauuage
chevalier	merveilles17_ms_pie-philidor	name664	dix cheualiers
guidon_le_sauvage	merveilles17_ms_pie-philidor	name665	Guidon
olivier	merveilles17_ms_pie-philidor	name666	Oliuier
Apollon	v2merveilles17_img_ballard1654	name2	Apollon
Muse	v2merveilles17_img_ballard1654	name3	Muses.
Erato	v2merveilles17_img_ballard1654	name4	Erato.
Epidan	v2merveilles17_img_ballard1654	name5	L'Epidan, Fleuve.
Fleuve	v2merveilles17_img_ballard1654	name6	Fleuve.
Onochone	v2merveilles17_img_ballard1654	name7	L'Onochone.
Fleuve	v2merveilles17_img_ballard1654	name8	Fleuve
Nereïdes	v2merveilles17_img_ballard1654	name9	Nereïdes.
Pelée	v2merveilles17_img_ballard1654	name10	Pelée.
Roy de Thessalie	v2merveilles17_img_ballard1654	name11	Roy de Thessallie.
Chiron	v2merveilles17_img_ballard1654	name12	Chiron.
Centaure	v2merveilles17_img_ballard1654	name13	Centaure.
Magiciens	v2merveilles17_img_ballard1654	name14	Magiciens.
	v2merveilles17_img_ballard1654	name15	Sorcières.
Thetis	v2merveilles17_img_ballard1654	name16	Thetis.
Demy Dieu marin	v2merveilles17_img_ballard1654	name17	Demy Dieu marin.
Pescheurs de Corail	v2merveilles17_img_ballard1654	name18	Pescheurs de Corail.
Neptune	v2merveilles17_img_ballard1654	name19	Neptune.
Tritons	v2merveilles17_img_ballard1654	name20	Tritons.
Fleuves	v2merveilles17_img_ballard1654	name21	Fleuves
Nereides	v2merveilles17_img_ballard1654	name22	Nereides.
Sireines	v2merveilles17_img_ballard1654	name23	Sireines.
Jupiter	v2merveilles17_img_ballard1654	name24	Jupiter.
Junon	v2merveilles17_img_ballard1654	name25	Junon.
Furies	v2merveilles17_img_ballard1654	name26	Furies.
Promethée	v2merveilles17_img_ballard1654	name27	Promethée tourmenté.
Sauvages	v2merveilles17_img_ballard1654	name28	Sauvages.
Mercure	v2merveilles17_img_ballard1654	name29	Mercure.
Dryades	v2merveilles17_img_ballard1654	name30	Dryades.
Sacrificateurs	v2merveilles17_img_ballard1654	name31	Anciens Sacrificateurs de Mars.
Jeunes Ministres du Sacrifice	v2merveilles17_img_ballard1654	name32	Jeunes Ministres du Sacrifice.
	v2merveilles17_img_ballard1654	name33	Herault des tenans au Combat a la Barriere.
Esclaves	v2merveilles17_img_ballard1654	name34	Esclaves.
Estafiers	v2merveilles17_img_ballard1654	name35	Estafiers.
Pages	v2merveilles17_img_ballard1654	name36	Pages.
Tambours	v2merveilles17_img_ballard1654	name37	Tambours.
Phifres	v2merveilles17_img_ballard1654	name38	Phifres.
Trompettes	v2merveilles17_img_ballard1654	name39	Trompettes.
La Renommée	v2merveilles17_img_ballard1654	name40	La Renommée.
Juge des tenans	v2merveilles17_img_ballard1654	name41	Juge des tenans.
Parrain des tenans	v2merveilles17_img_ballard1654	name42	Parrain des tenans.
Nain du Chef des tenans	v2merveilles17_img_ballard1654	name43	Nain du Chef des tenans.
Chef des tenans	v2merveilles17_img_ballard1654	name44	Chef des tenans.
Combattans	v2merveilles17_img_ballard1654	name45	Combattans.
Escuiers des tenans	v2merveilles17_img_ballard1654	name46	Escuiers des tenans.
Herault des assaillans	v2merveilles17_img_ballard1654	name47	Herault des assaillans.
Pages	v2merveilles17_img_ballard1654	name48	Pages.
Juge des assaillans	v2merveilles17_img_ballard1654	name49	Juge des assaillans.
Parrain des assaillans	v2merveilles17_img_ballard1654	name50	Parrain des assaillans.
Nain du chef des assaillans	v2merveilles17_img_ballard1654	name51	Nain du chef des assaillans.
Chef des assaillans	v2merveilles17_img_ballard1654	name52	Chef des assaillans.
Escuiers des assaillans	v2merveilles17_img_ballard1654	name53	Escuiers des assaillans.
Academistes de Chiron	v2merveilles17_img_ballard1654	name54	Academistes de Chiron.
Courtisans de Pelée	v2merveilles17_img_ballard1654	name55	Courtisans de Pelée.
Dames de la Cour de Pelée	v2merveilles17_img_ballard1654	name56	Dames de la Cour de Pelée.
Eunuque.	v2merveilles17_img_ballard1654	name57	Eunuque. Conducteur des petites fille.
Petites filles de la Cour de Pelée	v2merveilles17_img_ballard1654	name58	Petites filles de la Cour de Pelée.
Prométhée	v2merveilles17_img_ballard1654	name59	Prométhée délivré.
Artes liberaulx	v2merveilles17_img_ballard1654	name60	
L'astrologie	v2merveilles17_img_ballard1654	name61	L'astrologie.
Arts seruiles	v2merveilles17_img_ballard1654	name62	Arts seruiles.
La guerre	v2merveilles17_img_ballard1654	name63	La guerre.
L'agriculture	v2merveilles17_img_ballard1654	name64	L'agriculture.
La Chasse	v2merveilles17_img_ballard1654	name65	La Chasse.
La Tapisserie	v2merveilles17_img_ballard1654	name66	La Tappisserie.
L'Orfeurerie	v2merveilles17_img_ballard1654	name67	L'Orfeurerie.
La Navigation	v2merveilles17_img_ballard1654	name68	La Navigation.
La Chirurgie	v2merveilles17_img_ballard1654	name69	La Chirurgie.
Intelligences	v2merveilles17_img_ballard1654	name70	Itelligences.
Mars	v2merveilles17_img_ballard1654	name71	Mars.
Venus	v2merveilles17_img_ballard1654	name72	Venus.
Pallas	v2merveilles17_img_ballard1654	name73	Pallas.
Baccus	v2merveilles17_img_ballard1654	name74	Baccus.
Ceres	v2merveilles17_img_ballard1654	name75	Ceres.
Diane	v2merveilles17_img_ballard1654	name76	Diane.
Saturne	v2merveilles17_img_ballard1654	name77	Saturne.
Pluton	v2merveilles17_img_ballard1654	name78	Pluton.
Cybelle	v2merveilles17_img_ballard1654	name79	Cybelle.
Amours	v2merveilles17_img_ballard1654	name80	Amours.
Hercules	v2merveilles17_img_ballard1654	name81	Hercules.
Hyménée	v2merveilles17_img_ballard1654	name82	Hyménée.
Junon Pronubi	v2merveilles17_img_ballard1654	name83	Junon Pronubi.
divinite	v2merveilles17_imp_IR-felibien1668	name2	Divinitez
Dieu Pan	v2merveilles17_imp_IR-felibien1668	name3	Dieu Pan
satyres	v2merveilles17_imp_IR-felibien1668	name4	Satyres
paix	v2merveilles17_imp_IR-felibien1668	name5	la Paix
victoire	v2merveilles17_imp_IR-felibien1668	name6	la Victoire
satyres	v2merveilles17_imp_IR-felibien1668	name7	Satyres
satyres	v2merveilles17_imp_IR-felibien1668	name8	Satyres
berger	v2merveilles17_imp_IR-felibien1668	name9	quatre Bergers
berger	v2merveilles17_imp_IR-felibien1668	name10	quatre Bergers
berger	v2merveilles17_imp_IR-felibien1668	name11	quatre Bergers
berger	v2merveilles17_imp_IR-felibien1668	name12	quatre Bergers
berger	v2merveilles17_imp_IR-felibien1668	name13	quatre autres Bergers
berger	v2merveilles17_imp_IR-felibien1668	name14	quatre autres Bergers
berger	v2merveilles17_imp_IR-felibien1668	name15	quatre autres Bergers
berger	v2merveilles17_imp_IR-felibien1668	name16	quatre autres Bergers
paysan	v2merveilles17_imp_IR-felibien1668	name17	un riche Païsan
climene	v2merveilles17_imp_IR-felibien1668	name18	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name19	Cloris
climene	v2merveilles17_imp_IR-felibien1668	name20	deux Bergeres
cloris	v2merveilles17_imp_IR-felibien1668	name21	deux Bergeres
tircis	v2merveilles17_imp_IR-felibien1668	name22	Tircis
philene	v2merveilles17_imp_IR-felibien1668	name23	Philene
tircis	v2merveilles17_imp_IR-felibien1668	name24	Amans
philene	v2merveilles17_imp_IR-felibien1668	name25	Amans
climene	v2merveilles17_imp_IR-felibien1668	name26	deux Bergeres
cloris	v2merveilles17_imp_IR-felibien1668	name27	deux Bergeres
cloris	v2merveilles17_imp_IR-felibien1668	name28	Cloris.
climene	v2merveilles17_imp_IR-felibien1668	name29	Climene.
tircis	v2merveilles17_imp_IR-felibien1668	name30	Tircis
philene	v2merveilles17_imp_IR-felibien1668	name31	Philene.
climene	v2merveilles17_imp_IR-felibien1668	name32	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name33	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name34	Les deux Bergers.
philene	v2merveilles17_imp_IR-felibien1668	name35	Les deux Bergers.
tircis	v2merveilles17_imp_IR-felibien1668	name36	Les deux Bergeres.
philene	v2merveilles17_imp_IR-felibien1668	name37	Les deux Bergeres.
philene	v2merveilles17_imp_IR-felibien1668	name38	Philene.
cloris	v2merveilles17_imp_IR-felibien1668	name39	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name40	Tircis.
climene	v2merveilles17_imp_IR-felibien1668	name41	Climene.
philene	v2merveilles17_imp_IR-felibien1668	name42	Philene.
cloris	v2merveilles17_imp_IR-felibien1668	name43	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name44	Les deux Bergers.
philene	v2merveilles17_imp_IR-felibien1668	name45	Les deux Bergers.
tircis	v2merveilles17_imp_IR-felibien1668	name46	Les deux Bergeres.
philene	v2merveilles17_imp_IR-felibien1668	name47	Les deux Bergeres.
tircis	v2merveilles17_imp_IR-felibien1668	name48	Les deux Bergers.
philene	v2merveilles17_imp_IR-felibien1668	name49	Les deux Bergers.
climene	v2merveilles17_imp_IR-felibien1668	name50	Les deux Bergeres
cloris	v2merveilles17_imp_IR-felibien1668	name51	Les deux Bergeres
philene	v2merveilles17_imp_IR-felibien1668	name52	Philene.
tircis	v2merveilles17_imp_IR-felibien1668	name53	Tircis.
philene	v2merveilles17_imp_IR-felibien1668	name54	Philene
climene	v2merveilles17_imp_IR-felibien1668	name55	Climene
tircis	v2merveilles17_imp_IR-felibien1668	name56	Tircis
cloris	v2merveilles17_imp_IR-felibien1668	name57	Cloris
climene	v2merveilles17_imp_IR-felibien1668	name58	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name59	Cloris.
cloris	v2merveilles17_imp_IR-felibien1668	name60	Cloris
climene	v2merveilles17_imp_IR-felibien1668	name61	Climene
climene	v2merveilles17_imp_IR-felibien1668	name62	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name63	Cloris.
climene	v2merveilles17_imp_IR-felibien1668	name64	Climene
philene	v2merveilles17_imp_IR-felibien1668	name65	Philene.
cloris	v2merveilles17_imp_IR-felibien1668	name66	Cloris
tircis	v2merveilles17_imp_IR-felibien1668	name67	Tircis
climene	v2merveilles17_imp_IR-felibien1668	name68	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name69	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name70	Tircis.
philene	v2merveilles17_imp_IR-felibien1668	name71	Philene.
tircis	v2merveilles17_imp_IR-felibien1668	name72	Tircis
philene	v2merveilles17_imp_IR-felibien1668	name73	Philene.
tircis	v2merveilles17_imp_IR-felibien1668	name74	Bergers
philene	v2merveilles17_imp_IR-felibien1668	name75	Bergers
paysan	v2merveilles17_imp_IR-felibien1668	name76	un riche Païsan
paysan_femme	v2merveilles17_imp_IR-felibien1668	name77	la fille d’un Gentilhomme
paysan_femme	v2merveilles17_imp_IR-felibien1668	name78	sa femme
paysan_beau_pere	v2merveilles17_imp_IR-felibien1668	name79	son beau-pere
paysan_belle_mere	v2merveilles17_imp_IR-felibien1668	name80	sa belle-mere
paysan	v2merveilles17_imp_IR-felibien1668	name81	gendre
paysan	v2merveilles17_imp_IR-felibien1668	name82	Paysan
bergere	v2merveilles17_imp_IR-felibien1668	name83	Bergere
tircis	v2merveilles17_imp_IR-felibien1668	name84	deux Bergers
philene	v2merveilles17_imp_IR-felibien1668	name85	deux Bergers
cloris	v2merveilles17_imp_IR-felibien1668	name86	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name87	Amant
paysan	v2merveilles17_imp_IR-felibien1668	name88	Païsan
bergere	v2merveilles17_imp_IR-felibien1668	name89	Bergere
tircis	v2merveilles17_imp_IR-felibien1668	name90	Tircis
philene	v2merveilles17_imp_IR-felibien1668	name91	Philene
battelier	v2merveilles17_imp_IR-felibien1668	name92	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name93	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name94	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name95	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name96	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name97	Batteliers
paysan	v2merveilles17_imp_IR-felibien1668	name98	Le Païsan
battelier	v2merveilles17_imp_IR-felibien1668	name99	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name100	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name101	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name102	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name103	Batteliers
battelier	v2merveilles17_imp_IR-felibien1668	name104	Batteliers
paysan	v2merveilles17_imp_IR-felibien1668	name105	le Païsan
paysan_femme	v2merveilles17_imp_IR-felibien1668	name106	femme
berger	v2merveilles17_imp_IR-felibien1668	name107	Bergers
berger	v2merveilles17_imp_IR-felibien1668	name108	Bergers
cloris	v2merveilles17_imp_IR-felibien1668	name109	Cloris
cloris	v2merveilles17_imp_IR-felibien1668	name110	Cloris.
berger	v2merveilles17_imp_IR-felibien1668	name111	Bergers
bergere	v2merveilles17_imp_IR-felibien1668	name112	Bergeres
climene	v2merveilles17_imp_IR-felibien1668	name113	Climene
cloris	v2merveilles17_imp_IR-felibien1668	name114	Cloris.
tircis	v2merveilles17_imp_IR-felibien1668	name115	Tircis.
philene	v2merveilles17_imp_IR-felibien1668	name116	Philene.
bacchus	v2merveilles17_imp_IR-felibien1668	name117	Bachus
satyres	v2merveilles17_imp_IR-felibien1668	name118	Satyres
satyres	v2merveilles17_imp_IR-felibien1668	name119	l’un d’eux
cloris	v2merveilles17_imp_IR-felibien1668	name120	Cloris.
suivant_bacchus	v2merveilles17_imp_IR-felibien1668	name121	Un suivant de Bachus.
berger	v2merveilles17_imp_IR-felibien1668	name122	Un Berger
berger	v2merveilles17_imp_IR-felibien1668	name123	Bergers
bergere	v2merveilles17_imp_IR-felibien1668	name124	Bergeres
suivant_bacchus	v2merveilles17_imp_IR-felibien1668	name125	suivans de Bachus
bacchantes	v2merveilles17_imp_IR-felibien1668	name126	Bacchantes
bacchantes	v2merveilles17_imp_IR-felibien1668	name127	Bacchantes
bacchantes	v2merveilles17_imp_IR-felibien1668	name128	Bacchantes
bacchantes	v2merveilles17_imp_IR-felibien1668	name129	Bacchantes
suivant_bacchus	v2merveilles17_imp_IR-felibien1668	name130	suivans
bacchantes	v2merveilles17_imp_IR-felibien1668	name131	Bacchantes
berger	v2merveilles17_imp_IR-felibien1668	name132	Bergers
bergere	v2merveilles17_imp_IR-felibien1668	name133	Bergeres
faunes	v2merveilles17_imp_IR-felibien1668	name134	Faunes
pegase	v2merveilles17_imp_IR-felibien1668	name135	le cheval Pegaze
pegase	v2merveilles17_imp_IR-felibien1668	name136	cheval Pegase
apollon	v2merveilles17_imp_IR-felibien1668	name137	d’Apollon
muses	v2merveilles17_imp_IR-felibien1668	name138	les neuf Muses
divinite	v2merveilles17_imp_IR-felibien1668	name139	les Divinitez
satyres	v2merveilles17_imp_IR-felibien1668	name140	Satyres
arion	v2merveilles17_imp_IR-felibien1668	name141	Arion
tritons	v2merveilles17_imp_IR-felibien1668	name142	Tritons
orphee	v2merveilles17_imp_IR-felibien1668	name143	Orphée
nymphe	v2merveilles17_imp_IR-felibien1668	name144	Nymphes
flore	v2merveilles17_imp_IR-felibien1668	name145	Flore
pomone	v2merveilles17_imp_IR-felibien1668	name146	Pomone
satyres	v2merveilles17_imp_IR-felibien1668	name147	Satyres
tritons	v2merveilles17_imp_IR-felibien1668	name148	Tritons
tritons	v2merveilles17_imp_IR-felibien1668	name149	Tritons
janus	v2merveilles17_imp_IR-felibien1668	name150	Janus
apollon	v2merveilles17_imp_IR-felibien1668	name151	Apollon
apollon	v2merveilles17_imp_ballard1654	name3	Apollon
muses	v2merveilles17_imp_ballard1654	name4	neufs Muses
muses	v2merveilles17_imp_ballard1654	name5	Muses
erato	v2merveilles17_imp_ballard1654	name6	Erato
clio	v2merveilles17_imp_ballard1654	name7	Clio
euterpe	v2merveilles17_imp_ballard1654	name8	Euterpe
thalie	v2merveilles17_imp_ballard1654	name9	Thalie
uranie	v2merveilles17_imp_ballard1654	name10	Uranie
terpsycore	v2merveilles17_imp_ballard1654	name11	Terpsycore
calliope	v2merveilles17_imp_ballard1654	name12	Calliope
melpomene	v2merveilles17_imp_ballard1654	name13	Melpomene
polymnie	v2merveilles17_imp_ballard1654	name14	Polymnie
epidan	v2merveilles17_imp_ballard1654	name15	L’Epidan
onochone	v2merveilles17_imp_ballard1654	name16	l’Onochone
nereides	v2merveilles17_imp_ballard1654	name17	Nereïdes
apollon	v2merveilles17_imp_ballard1654	name18	d’Apollon
apollon	v2merveilles17_imp_ballard1654	name19	Apollon
muses	v2merveilles17_imp_ballard1654	name20	neuf Muses
nereides	v2merveilles17_imp_ballard1654	name21	Nereïdes
muses	v2merveilles17_imp_ballard1654	name22	Muses
pelee	v2merveilles17_imp_ballard1654	name23	Pelée
thetis	v2merveilles17_imp_ballard1654	name24	Thetis
chiron	v2merveilles17_imp_ballard1654	name25	Centaure Chiron
thetis	v2merveilles17_imp_ballard1654	name26	Maistresse
chiron	v2merveilles17_imp_ballard1654	name27	Centaure
magicien	v2merveilles17_imp_ballard1654	name28	Magiciens
sorciere	v2merveilles17_imp_ballard1654	name29	Sorcieres
	v2merveilles17_imp_ballard1654	name30	Magiciens
sorcieres	v2merveilles17_imp_ballard1654	name31	Sorcieres
pelee	v2merveilles17_imp_ballard1654	name32	Pelée
pelee	v2merveilles17_imp_ballard1654	name33	Pelée
thetis	v2merveilles17_imp_ballard1654	name34	Thetis
thetis	v2merveilles17_imp_ballard1654	name35	Nymphe
pecheur	v2merveilles17_imp_ballard1654	name36	Pescheurs de Corail
divinite	v2merveilles17_imp_ballard1654	name37	Demy-dieu Marin
cheval_marin	v2merveilles17_imp_ballard1654	name38	Chevaux Marins
neptune	v2merveilles17_imp_ballard1654	name39	Neptune
tritons	v2merveilles17_imp_ballard1654	name40	Tritons
sirenes	v2merveilles17_imp_ballard1654	name41	Sireines
sirenes	v2merveilles17_imp_ballard1654	name42	Sireines
tritons	v2merveilles17_imp_ballard1654	name43	Tritions
neptune	v2merveilles17_imp_ballard1654	name44	Neptune
thetis	v2merveilles17_imp_ballard1654	name45	Thetis
thetis	v2merveilles17_imp_ballard1654	name46	Thetis
divinite	v2merveilles17_imp_ballard1654	name47	Demy-Dieu Marin
pecheur	v2merveilles17_imp_ballard1654	name48	Pescheurs de Corail
jupiter	v2merveilles17_imp_ballard1654	name49	Jupiter
thetis	v2merveilles17_imp_ballard1654	name50	Thetis
jupiter	v2merveilles17_imp_ballard1654	name51	Jupiter
thetis	v2merveilles17_imp_ballard1654	name52	Nymphe
